x1,x2,y
1.6243453636632417,-0.6117564136500754,1
-0.5281717522634557,-1.0729686221561705,-1
0.8654076293246785,-2.3015386968802827,1
1.74481176421648,-0.7612069008951028,1
0.31903909605709857,-0.2493703754774101,1
1.462107937044974,-2.060140709497654,1
-0.3224172040135075,-0.38405435466841564,-1
1.1337694423354374,-1.0998912673140309,1
-0.17242820755043575,-0.8778584179213718,-1
0.04221374671559283,0.5828152137158222,-1
-1.1006191772129212,1.1447237098396141,1
0.9015907205927955,0.5024943389018682,-1
0.9008559492644118,-0.6837278591743331,1
-0.12289022551864817,-0.9357694342590688,-1
-0.2678880796260159,0.530355466738186,1
-0.691660751725309,-0.39675352685597737,-1
-0.6871727001195994,-0.8452056414987196,-1
-0.671246130836819,-0.01266459891890136,-1
-1.1173103486352778,0.23441569781709215,1
1.6598021771098705,0.7420441605773356,-1
-0.19183555236161492,-0.8876289640848363,-1
-0.7471582937508376,1.6924546010277466,1
0.05080775477602897,-0.6369956465693534,1
0.19091548466746602,2.100255136478842,-1
0.12015895248162915,0.6172031097074192,-1
0.3001703199558275,-0.35224984649351865,1
-1.1425181980221402,-0.3493427224128775,-1
-0.2088942333747781,0.5866231911821976,1
0.8389834138745049,0.9311020813035573,-1
0.2855873252542588,0.8851411642707281,-1
-0.7543979409966528,1.2528681552332879,1
0.5129298204180088,-0.29809283510271567,1
0.48851814653749703,-0.07557171302105573,1
1.131629387451427,1.5198168164221988,-1
2.1855754065331614,-1.3964963354881377,1
-1.4441138054295894,-0.5044658629464512,-1
0.16003706944783047,0.8761689211162249,-1
0.31563494724160523,-2.022201215824003,1
-0.3062040126283718,0.8279746426072462,1
0.2300947353643834,0.7620111803120247,-1
-0.22232814261035927,-0.20075806892999745,-1
0.1865613909882843,0.4100516472082563,-1
0.19829972012676975,0.11900864580745882,-1
-0.6706622862890306,0.3775637863209194,1
0.12182127099143693,1.1294839079119197,-1
1.198917879901507,0.18515641748394385,-1
-0.3752849500901142,-0.6387304074542224,-1
0.4234943540641129,0.07734006834855942,-1
-0.3438536755710756,0.04359685683424694,1
-0.6200008439481293,0.6980320340722189,1
-0.4471285647859982,1.2245077048054989,1
0.4034916417908,0.593578523237067,-1
-1.0949118457410418,0.1693824330586681,1
0.7405564510962748,-0.9537006018079346,1
-0.26621850600362207,0.03261454669335856,1
-1.3731173202467557,0.31515939204229176,1
0.8461606475850334,-0.8595159408319863,1
0.35054597866410736,-1.3122834112374318,1
-0.038695509266051115,-1.6157723547032947,-1
1.121417708235664,0.4089005379368278,-1
-0.024616955875778355,-0.7751616191691596,-1
1.2737559301587766,1.9671017492547347,-1
-1.857981864446752,1.2361640304528203,1
1.6276507531489064,0.3380116965744758,-1
-1.199268032335186,0.8633453175440216,1
-0.18092030207815046,-0.6039206277932573,-1
-1.2300581356669618,0.5505374959762154,1
0.7928068659193477,-0.6235307296797916,1
0.5205763370733708,-1.1443413896231427,1
0.8018610318713447,0.04656729842414554,-1
-0.18656977190734877,-0.10174587252914521,-1
0.8688861570058679,0.7504116398650081,-1
0.5294653243527092,0.13770120999738608,-1
0.07782112791270591,0.6183802619985245,-1
0.23249455917873788,0.6825514068644851,-1
-0.31011677351806,-2.434837764107139,-1
1.038824601859414,2.1869796469742577,-1
0.44136444356858207,-0.10015523328349978,1
-0.13644474389603303,-0.11905418777480989,-1
0.0174094083000046,-1.1220187287468883,1
-0.5170944579202279,-0.997026827650263,-1
0.2487991613877705,-0.29664115237086275,1
0.4952113239779604,-0.17470315974250095,1
0.986335187821242,0.21353390133544178,-1
2.1906997289697334,-1.8963609228910925,1
-0.646916688254908,0.901486891648711,1
2.528325706806398,-0.24863477771546005,1
0.043668993178389105,-0.22631424251360518,1
1.3314571125875918,-0.2873078634760189,1
0.6800698398781045,-0.3198015988986712,1
-1.2725587552459943,0.31354772046343216,1
0.5031848134353261,1.2932258825322618,-1
-0.11044702641731631,-0.6173620637123609,-1
0.5627610966190263,0.24073709223773224,-1
0.28066507712263905,-0.07311270374727777,1
1.1603385699937696,0.36949271637572373,-1
1.9046587083409812,1.1110566985605046,-1
0.6590497961002102,-1.6274383406162574,1
0.602319280295629,0.42028220364705954,-1
0.8109516728035557,1.0444420947072588,-1
-0.40087819178892664,0.8240056184504077,1
-0.5623054310190898,1.9548780750090344,1
-1.3319516665172482,-1.7606885603987834,-1
-1.6507212658241002,-0.8905555841630485,-1
-1.119115398559728,1.956078903703642,1
-0.32649949807818424,-1.342675789377436,-1
1.114382976779792,-0.5865239388215925,1
-1.2368533765413974,0.8758389276492995,1
0.6233621765780327,-0.4349566829552277,1
1.4075400002412286,0.12910157971072544,-1
1.6169495988573002,0.5027408819999043,-1
